,Digit,Mean,std,Heigth,Width,h_w
4063,7,,,19.0,13.0,13
4064,7,,,19.0,14.0,14
4065,7,,,19.0,15.0,15
4066,7,,,19.0,17.0,17
4067,7,,,19.0,19.0,19
4068,7,,,19.0,15.0,15
4069,7,,,19.0,17.0,17
4070,7,,,19.0,15.0,15
4071,7,,,19.0,11.0,11
4072,7,,,19.0,14.0,14
4073,7,,,19.0,17.0,17
4074,7,0.1364795918367347,0.343516269519526,19.0,13.0,13
4075,7,,,19.0,15.0,15
4076,7,,,19.0,14.0,14
4077,7,,,19.0,11.0,11
4078,7,,,19.0,13.0,13
4079,7,,,19.0,12.0,12
4080,7,,,19.0,11.0,11
4081,7,,,19.0,18.0,18
4082,7,,,19.0,14.0,14
4083,7,,,19.0,17.0,17
4084,7,,,19.0,9.0,9
4085,7,,,15.0,19.0,19
4086,7,0.09183673469387756,0.28897969786003125,17.0,19.0,19
4087,7,0.14795918367346939,0.3552861791365016,19.0,18.0,18
4088,7,,,19.0,12.0,12
4089,7,,,19.0,17.0,17
4090,7,0.15051020408163265,0.35779906873366574,17.0,19.0,19
4091,7,,,19.0,15.0,15
4092,7,,,19.0,15.0,15
4093,7,,,19.0,13.0,13
4094,7,0.125,0.3309300335431857,19.0,11.0,11
4095,7,,,19.0,17.0,17
4096,7,,,19.0,19.0,19
4097,7,,,19.0,11.0,11
4098,7,,,19.0,17.0,17
4099,7,,,19.0,11.0,11
4100,7,,,19.0,19.0,19
4101,7,,,19.0,19.0,19
4102,7,,,19.0,17.0,17
4103,7,,,19.0,11.0,11
4104,7,,,19.0,9.0,9
4105,7,,,19.0,10.0,10
4106,7,,,19.0,19.0,19
4107,7,,,19.0,15.0,15
4108,7,,,19.0,14.0,14
4109,7,,,19.0,19.0,19
4110,7,,,19.0,17.0,17
4111,7,,,19.0,15.0,15
4112,7,,,19.0,16.0,16
4113,7,0.1875,0.39056153699032525,19.0,13.0,13
4114,7,,,19.0,19.0,19
4115,7,,,19.0,14.0,14
4116,7,,,19.0,19.0,19
4117,7,,,19.0,19.0,19
4118,7,,,19.0,13.0,13
4119,7,,,19.0,13.0,13
4120,7,,,19.0,15.0,15
4121,7,,,19.0,18.0,18
4122,7,,,19.0,17.0,17
4123,7,,,19.0,19.0,19
4124,7,,,19.0,15.0,15
4125,7,,,19.0,15.0,15
4126,7,,,19.0,14.0,14
4127,7,,,19.0,16.0,16
4128,7,,,19.0,13.0,13
4129,7,,,19.0,13.0,13
4130,7,,,19.0,19.0,19
4131,7,,,19.0,17.0,17
4132,7,,,19.0,19.0,19
4133,7,,,19.0,17.0,17
4134,7,,,19.0,19.0,19
4135,7,,,19.0,15.0,15
4136,7,,,17.0,19.0,19
4137,7,,,19.0,15.0,15
4138,7,,,19.0,15.0,15
4139,7,0.1556122448979592,0.36271874295518874,19.0,15.0,15
4140,7,,,19.0,11.0,11
4141,7,,,19.0,17.0,17
4142,7,,,19.0,15.0,15
4143,7,,,19.0,15.0,15
4144,7,,,19.0,11.0,11
4145,7,,,19.0,12.0,12
4146,7,0.21045918367346939,0.407895002350324,19.0,18.0,18
4147,7,,,19.0,15.0,15
4148,7,0.22321428571428573,0.41666666666666724,19.0,19.0,19
4149,7,0.17091836734693877,0.3766779213310438,19.0,19.0,19
4150,7,,,19.0,10.0,10
4151,7,,,19.0,19.0,19
4152,7,,,19.0,11.0,11
4153,7,,,19.0,9.0,9
4154,7,,,19.0,15.0,15
4155,7,,,19.0,13.0,13
4156,7,,,19.0,13.0,13
4157,7,,,19.0,17.0,17
4158,7,,,19.0,12.0,12
4159,7,,,19.0,19.0,19
4160,7,,,17.0,19.0,19
4161,7,,,19.0,15.0,15
4162,7,,,19.0,14.0,14
4163,7,,,19.0,15.0,15
4164,7,,,19.0,15.0,15
4165,7,,,19.0,15.0,15
4166,7,0.17346938775510204,0.3788942763158541,19.0,11.0,11
4167,7,,,19.0,15.0,15
4168,7,,,19.0,16.0,16
4169,7,,,19.0,17.0,17
4170,7,,,19.0,13.0,13
4171,7,,,19.0,15.0,15
4172,7,,,19.0,19.0,19
4173,7,,,19.0,17.0,17
4174,7,,,19.0,16.0,16
4175,7,,,19.0,10.0,10
4176,7,,,19.0,15.0,15
4177,7,,,19.0,13.0,13
4178,7,,,19.0,17.0,17
4179,7,0.11479591836734694,0.31897898926098806,19.0,13.0,13
4180,7,0.14285714285714285,0.35015048762592604,18.0,16.0,16
4181,7,,,19.0,19.0,19
4182,7,,,19.0,13.0,13
4183,7,,,19.0,15.0,15
4184,7,,,19.0,17.0,17
4185,7,,,19.0,9.0,9
4186,7,,,19.0,19.0,19
4187,7,,,19.0,10.0,10
4188,7,,,19.0,13.0,13
4189,7,,,19.0,13.0,13
4190,7,,,19.0,19.0,19
4191,7,0.2066326530612245,0.4051480819801062,19.0,7.0,7
4192,7,,,19.0,15.0,15
4193,7,,,19.0,15.0,15
4194,7,,,19.0,19.0,19
4195,7,,,19.0,19.0,19
4196,7,,,19.0,17.0,17
4197,7,,,19.0,19.0,19
4198,7,,,19.0,16.0,16
4199,7,,,19.0,13.0,13
4200,7,0.17346938775510204,0.3788942763158544,19.0,11.0,11
4201,7,0.20280612244897958,0.40234597257620536,19.0,15.0,15
4202,7,,,19.0,13.0,13
4203,7,,,19.0,11.0,11
4204,7,,,19.0,15.0,15
4205,7,0.1683673469387755,0.3744310459602705,19.0,11.0,11
4206,7,,,19.0,13.0,13
4207,7,,,19.0,17.0,17
4208,7,,,19.0,19.0,19
4209,7,,,19.0,13.0,13
4210,7,,,17.0,19.0,19
4211,7,,,19.0,16.0,16
4212,7,,,19.0,15.0,15
4213,7,,,19.0,19.0,19
4214,7,0.14795918367346939,0.3552861791365015,19.0,13.0,13
4215,7,,,19.0,13.0,13
4216,7,,,19.0,12.0,12
4217,7,,,19.0,11.0,11
4218,7,,,19.0,19.0,19
4219,7,,,19.0,9.0,9
4220,7,,,19.0,15.0,15
4221,7,,,19.0,19.0,19
4222,7,,,19.0,17.0,17
4223,7,,,19.0,14.0,14
4224,7,,,19.0,9.0,9
4225,7,,,19.0,11.0,11
4226,7,,,19.0,17.0,17
4227,7,,,19.0,13.0,13
4228,7,,,19.0,18.0,18
4229,7,,,19.0,17.0,17
4230,7,,,19.0,19.0,19
4231,7,,,19.0,15.0,15
4232,7,,,19.0,16.0,16
4233,7,,,19.0,19.0,19
4234,7,0.1326530612244898,0.3394159238903803,19.0,13.0,13
4235,7,,,19.0,15.0,15
4236,7,,,19.0,19.0,19
4237,7,,,19.0,11.0,11
4238,7,,,19.0,19.0,19
4239,7,,,19.0,15.0,15
4240,7,,,19.0,12.0,12
4241,7,,,19.0,13.0,13
4242,7,,,19.0,15.0,15
4243,7,,,19.0,12.0,12
4244,7,,,19.0,14.0,14
4245,7,,,19.0,17.0,17
4246,7,,,19.0,15.0,15
4247,7,,,19.0,15.0,15
4248,7,,,19.0,11.0,11
4249,7,,,19.0,18.0,18
4250,7,,,19.0,15.0,15
4251,7,,,19.0,19.0,19
4252,7,,,19.0,13.0,13
4253,7,,,19.0,14.0,14
4254,7,0.22704081632653061,0.41918660928295814,19.0,16.0,16
4255,7,,,19.0,19.0,19
4256,7,,,19.0,12.0,12
4257,7,,,19.0,13.0,13
4258,7,,,19.0,18.0,18
4259,7,0.1288265306122449,0.33522170168778553,19.0,15.0,15
4260,7,,,19.0,19.0,19
4261,7,,,19.0,16.0,16
4262,7,,,19.0,15.0,15
4263,7,,,19.0,19.0,19
4264,7,,,19.0,19.0,19
4265,7,,,19.0,13.0,13
4266,7,,,19.0,15.0,15
4267,7,,,19.0,13.0,13
4268,7,,,19.0,15.0,15
4269,7,,,19.0,17.0,17
4270,7,,,19.0,15.0,15
4271,7,,,19.0,15.0,15
4272,7,,,19.0,19.0,19
4273,7,,,19.0,15.0,15
4274,7,,,19.0,13.0,13
4275,7,,,19.0,13.0,13
4276,7,,,19.0,13.0,13
4277,7,,,19.0,15.0,15
4278,7,,,19.0,12.0,12
4279,7,,,15.0,19.0,19
4280,7,,,19.0,11.0,11
4281,7,,,19.0,15.0,15
4282,7,,,19.0,13.0,13
4283,7,,,17.0,19.0,19
4284,7,,,19.0,13.0,13
4285,7,,,19.0,19.0,19
4286,7,,,19.0,14.0,14
4287,7,,,19.0,11.0,11
4288,7,,,19.0,17.0,17
4289,7,,,19.0,15.0,15
4290,7,0.15178571428571427,0.35904211288514704,19.0,17.0,17
4291,7,,,19.0,13.0,13
4292,7,0.1096938775510204,0.3127073034613587,19.0,15.0,15
4293,7,,,19.0,17.0,17
4294,7,,,19.0,11.0,11
4295,7,,,19.0,13.0,13
4296,7,,,19.0,15.0,15
4297,7,,,19.0,13.0,13
4298,7,,,19.0,11.0,11
4299,7,,,19.0,13.0,13
4300,7,,,19.0,19.0,19
4301,7,,,19.0,11.0,11
4302,7,,,19.0,9.0,9
4303,7,,,19.0,15.0,15
4304,7,,,17.0,19.0,19
4305,7,,,19.0,13.0,13
4306,7,,,19.0,11.0,11
4307,7,,,19.0,13.0,13
4308,7,0.1747448979591837,0.37999117583958847,19.0,13.0,13
4309,7,,,19.0,13.0,13
4310,7,,,19.0,19.0,19
4311,7,,,19.0,18.0,18
4312,7,,,19.0,9.0,9
4313,7,,,19.0,17.0,17
4314,7,,,19.0,16.0,16
4315,7,,,19.0,13.0,13
4316,7,,,19.0,13.0,13
4317,7,,,19.0,19.0,19
4318,7,,,19.0,15.0,15
4319,7,,,19.0,15.0,15
4320,7,,,19.0,13.0,13
4321,7,,,19.0,11.0,11
4322,7,,,15.0,19.0,19
4323,7,,,19.0,19.0,19
4324,7,,,19.0,17.0,17
4325,7,,,19.0,12.0,12
4326,7,,,19.0,15.0,15
4327,7,,,19.0,16.0,16
4328,7,,,19.0,15.0,15
4329,7,,,19.0,19.0,19
4330,7,,,19.0,15.0,15
4331,7,,,19.0,15.0,15
4332,7,,,19.0,15.0,15
4333,7,,,19.0,15.0,15
4334,7,,,19.0,15.0,15
4335,7,,,19.0,19.0,19
4336,7,,,19.0,15.0,15
4337,7,,,19.0,15.0,15
4338,7,,,19.0,14.0,14
4339,7,0.1288265306122449,0.33522170168778553,19.0,17.0,17
4340,7,,,19.0,16.0,16
4341,7,,,19.0,9.0,9
4342,7,,,19.0,11.0,11
4343,7,,,19.0,13.0,13
4344,7,,,19.0,19.0,19
4345,7,,,19.0,15.0,15
4346,7,,,19.0,9.0,9
4347,7,,,19.0,11.0,11
4348,7,,,19.0,13.0,13
4349,7,,,19.0,13.0,13
4350,7,,,19.0,17.0,17
4351,7,0.15306122448979592,0.36027634678841514,17.0,19.0,19
4352,7,,,19.0,11.0,11
4353,7,,,19.0,19.0,19
4354,7,,,19.0,15.0,15
4355,7,,,19.0,13.0,13
4356,7,,,19.0,10.0,10
4357,7,,,19.0,18.0,18
4358,7,,,19.0,17.0,17
4359,7,,,19.0,16.0,16
4360,7,,,19.0,15.0,15
4361,7,,,19.0,17.0,17
4362,7,,,19.0,13.0,13
4363,7,0.1377551020408163,0.3448627709002406,19.0,15.0,15
4364,7,,,19.0,9.0,9
4365,7,,,19.0,14.0,14
4366,7,,,19.0,16.0,16
4367,7,,,19.0,16.0,16
4368,7,,,19.0,17.0,17
4369,7,,,19.0,17.0,17
4370,7,,,19.0,10.0,10
4371,7,,,19.0,16.0,16
4372,7,,,19.0,13.0,13
4373,7,,,19.0,18.0,18
4374,7,,,19.0,15.0,15
4375,7,,,19.0,13.0,13
4376,7,,,19.0,15.0,15
4377,7,,,19.0,15.0,15
4378,7,,,19.0,9.0,9
4379,7,,,19.0,13.0,13
4380,7,,,19.0,13.0,13
4381,7,,,19.0,17.0,17
4382,7,,,19.0,16.0,16
4383,7,,,19.0,15.0,15
4384,7,,,19.0,11.0,11
4385,7,,,19.0,9.0,9
4386,7,,,19.0,13.0,13
4387,7,,,16.0,19.0,19
4388,7,,,19.0,14.0,14
4389,7,,,19.0,11.0,11
4390,7,,,19.0,12.0,12
4391,7,,,13.0,19.0,19
4392,7,,,19.0,12.0,12
4393,7,,,19.0,13.0,13
4394,7,,,19.0,19.0,19
4395,7,,,19.0,18.0,18
4396,7,,,18.0,18.0,18
4397,7,,,19.0,14.0,14
4398,7,0.14540816326530612,0.35273691691033643,19.0,15.0,15
4399,7,,,19.0,19.0,19
4400,7,,,19.0,16.0,16
4401,7,,,,,19
4402,7,,,,,19
4403,7,,,,,19
4404,7,,,,,19
4405,7,,,,,19
4406,7,,,,,19
4407,7,,,,,19
4408,7,0.14668367346938777,0.3540161434490002,,,19
4409,7,0.12627551020408162,0.33237164816351633,,,19
4410,7,,,,,19
4411,7,,,,,19
4412,7,,,,,19
4413,7,,,,,19
4414,7,,,,,19
4415,7,,,,,19
4416,7,,,,,19
4417,7,,,,,19
4418,7,,,,,19
4419,7,,,,,19
4420,7,,,,,19
4421,7,,,,,19
4422,7,,,,,19
4423,7,,,,,19
4424,7,,,,,19
4425,7,0.10714285714285714,0.3094922302950846,,,19
4426,7,,,,,19
4427,7,,,,,19
4428,7,,,,,19
4429,7,0.1836734693877551,0.3874648592118893,,,19
4430,7,,,,,19
4431,7,,,,,19
4432,7,,,,,19
4433,7,0.1875,0.39056153699032525,,,19
4434,7,,,,,19
4435,7,,,,,19
4436,7,,,,,19
4437,7,,,,,19
4438,7,,,,,19
4439,7,,,,,19
4440,7,,,,,19
4441,7,0.1798469387755102,0.3843050845334727,,,19
4442,7,,,,,19
4443,7,,,,,19
4444,7,0.15433673469387754,0.3615018606828889,,,19
4445,7,,,,,19
4446,7,,,,,19
4447,7,0.16326530612244897,0.3698435015002294,,,19
4448,7,,,,,19
4449,7,,,,,19
4450,7,,,,,19
4451,7,,,,,19
4452,7,,,,,19
4453,7,,,,,19
4454,7,,,,,19
4455,7,0.15306122448979592,0.36027634678841497,,,19
4456,7,,,,,19
4457,7,,,,,19
4458,7,,,,,19
4459,7,,,,,19
4460,7,,,,,19
4461,7,,,,,19
4462,7,,,,,19
4463,7,,,,,19
4464,7,,,,,19
4465,7,,,,,19
4466,7,0.15943877551020408,0.36631845719715084,,,19
4467,7,,,,,19
4468,7,,,,,19
4469,7,0.18494897959183673,0.3885040207638291,,,19
4470,7,,,,,19
4471,7,,,,,19
4472,7,,,,,19
4473,7,,,,,19
4474,7,,,,,19
4475,7,,,,,19
4476,7,,,,,19
4477,7,,,,,19
4478,7,,,,,19
4479,7,,,,,19
4480,7,,,,,19
4481,7,,,,,19
4482,7,,,,,19
4483,7,,,,,19
4484,7,,,,,19
4485,7,,,,,19
4486,7,,,,,19
4487,7,,,,,19
4488,7,,,,,19
4489,7,,,,,19
4490,7,,,,,19
4491,7,,,,,19
4492,7,,,,,19
4493,7,,,,,19
4494,7,,,,,19
4495,7,,,,,19
4496,7,,,,,19
4497,7,,,,,19
4498,7,,,,,19
4499,7,,,,,19
4500,7,,,,,19
4501,7,,,,,19
4502,7,,,,,19
4503,7,,,,,19
4504,7,0.1326530612244898,0.3394159238903806,,,19
4505,7,,,,,19
4506,7,,,,,19
4507,7,0.1211734693877551,0.3265370772908877,,,19
4508,7,,,,,19
4509,7,,,,,19
4510,7,,,,,19
4511,7,,,,,19
4512,7,,,,,19
4513,7,,,,,15
4514,7,,,,,19
4515,7,,,,,19
4516,7,,,,,19
4517,7,,,,,19
4518,7,,,,,17
4519,7,,,,,19
4520,7,,,,,19
4521,7,,,,,19
4522,7,,,,,19
4523,7,,,,,19
4524,7,,,,,19
4525,7,,,,,17
4526,7,,,,,19
4527,7,,,,,19
4528,7,,,,,19
4529,7,,,,,19
4530,7,,,,,19
4531,7,,,,,19
4532,7,0.125,0.3309300335431857,,,19
4533,7,,,,,19
4534,7,0.21045918367346939,0.40789500235032417,,,19
4535,7,,,,,19
4536,7,,,,,19
4537,7,,,,,19
4538,7,,,,,19
4539,7,,,,,19
4540,7,,,,,19
4541,7,,,,,19
4542,7,,,,,19
4543,7,,,,,19
4544,7,0.1760204081632653,0.38108064343234604,,,19
4545,7,,,,,19
4546,7,,,,,19
4547,7,,,,,19
4548,7,,,,,19
4549,7,,,,,19
4550,7,,,,,19
4551,7,,,,,19
4552,7,,,,,19
4553,7,,,,,19
4554,7,,,,,19
4555,7,,,,,15
4556,7,,,,,19
4557,7,0.20280612244897958,0.40234597257620575,,,19
4558,7,0.14540816326530612,0.3527369169103366,,,19
4559,7,,,,,19
4560,7,,,,,19
4561,7,0.14285714285714285,0.3501504876259254,,,17
4562,7,,,,,19
4563,7,,,,,19
4564,7,,,,,19
4565,7,,,,,19
4566,7,,,,,19
4567,7,,,,,19
4568,7,0.17219387755102042,0.37778988012608755,,,19
4569,7,,,,,19
4570,7,,,,,19
4571,7,,,,,19
4572,7,,,,,19
4573,7,,,,,19
4574,7,,,,,19
4575,7,,,,,19
4576,7,0.12755102040816327,0.3338021568186528,,,19
4577,7,,,,,18
4578,7,,,,,19
4579,7,,,,,19
4580,7,,,,,19
4581,7,0.16326530612244897,0.3698435015002294,,,19
4582,7,0.15433673469387754,0.3615018606828884,,,19
4583,7,,,,,19
4584,7,,,,,19
4585,7,,,,,19
4586,7,,,,,17
4587,7,0.14668367346938777,0.354016143449,,,19
4588,7,,,,,19
4589,7,,,,,19
4590,7,0.09821428571428571,0.29779414663079057,,,19
4591,7,0.12627551020408162,0.33237164816351633,,,18
4592,7,0.1913265306122449,0.3935966071433311,,,19
4593,7,,,,,19
4594,7,0.18622448979591838,0.38953622831136947,,,19
4595,7,,,,,19
4596,7,,,,,19
4597,7,,,,,19
4598,7,,,,,19
4599,7,,,,,19
4600,7,,,,,19
4601,7,,,,,19
4602,7,,,,,19
4603,7,0.15178571428571427,0.3590421128851465,,,19
4604,7,,,,,19
4605,7,,,,,19
4606,7,,,,,19
4607,7,,,,,19
4608,7,,,,,19
4609,7,,,,,19
4610,7,,,,,19
4611,7,,,,,19
4612,7,,,,,19
4613,7,,,,,19
4614,7,,,,,19
4615,7,,,,,19
4616,7,,,,,19
4617,7,,,,,19
4618,7,,,,,19
4619,7,,,,,15
4620,7,,,,,19
4621,7,,,,,19
4622,7,,,,,19
4623,7,,,,,17
4624,7,,,,,18
4625,7,,,,,19
4626,7,,,,,19
4627,7,,,,,19
4628,7,,,,,19
4629,7,,,,,19
4630,7,,,,,19
4631,7,,,,,19
4632,7,,,,,19
4633,7,0.11479591836734694,0.3189789892609877,,,19
4634,7,,,,,19
4635,7,,,,,19
4636,7,,,,,19
4637,7,,,,,19
4638,7,,,,,19
4639,7,,,,,19
4640,7,0.16581632653061223,0.372153097403201,,,19
4641,7,,,,,19
4642,7,,,,,19
4643,7,,,,,19
4644,7,,,,,19
4645,7,,,,,19
4646,7,,,,,19
4647,7,,,,,19
4648,7,0.1747448979591837,0.3799911758395887,,,19
4649,7,,,,,19
4650,7,,,,,19
4651,7,,,,,19
4652,7,,,,,19
4653,7,,,,,19
4654,7,,,,,19
4655,7,,,,,19
4656,7,,,,,19
4657,7,,,,,19
4658,7,,,,,19
4659,7,,,,,19
4660,7,,,,,19
4661,7,,,,,19
4662,7,,,,,19
4663,7,,,,,19
4664,7,,,,,19
4665,7,0.14158163265306123,0.3488430774560812,,,19
4666,7,,,,,19
4667,7,,,,,19
4668,7,,,,,17
4669,7,,,,,19
4670,7,,,,,19
4671,7,,,,,19
4672,7,,,,,19
4673,7,,,,,19
4674,7,,,,,19
4675,7,,,,,19
4676,7,,,,,19
4677,7,,,,,19
4678,7,,,,,19
4679,7,,,,,19
4680,7,,,,,19
4681,7,,,,,19
4682,7,,,,,19
4683,7,,,,,19
4684,7,0.17729591836734693,0.3821627426548641,,,18
4685,7,,,,,19
4686,7,,,,,19
4687,7,,,,,19
4688,7,,,,,19
4689,7,,,,,19
4690,7,,,,,19
4691,7,,,,,19
4692,7,,,,,19
4693,7,,,,,19
4694,7,,,,,19
4695,7,,,,,19
4696,7,,,,,19
4697,7,,,,,19
4698,7,,,,,19
4699,7,,,,,19
4700,7,,,,,19
4701,7,,,,,19
4702,7,,,,,19
4703,7,,,,,19
4704,7,,,,,19
4705,7,,,,,19
4706,7,,,,,19
4707,7,,,,,19
4708,7,,,,,19
4709,7,,,,,19
4710,7,,,,,19
4711,7,,,,,19
4712,7,,,,,19
4713,7,,,,,19
4714,7,,,,,19
4715,7,,,,,19
4716,7,,,,,19
4717,7,,,,,19
4718,7,,,,,19
4719,7,,,,,15
4720,7,,,,,19
4721,7,,,,,19
4722,7,,,,,19
4723,7,,,,,19
4724,7,,,,,19
4725,7,,,,,19
4726,7,,,,,19
4727,7,,,,,19
4728,7,,,,,19
4729,7,,,,,19
4730,7,,,,,19
4731,7,,,,,19
4732,7,,,,,19
4733,7,,,,,19
4734,7,,,,,19
4735,7,,,,,19
4736,7,0.15306122448979592,0.36027634678841475,,,19
4737,7,0.19005102040816327,0.39259167358731895,,,19
4738,7,,,,,19
4739,7,,,,,19
4740,7,,,,,19
4741,7,,,,,17
4742,7,,,,,18
4743,7,,,,,19
4744,7,,,,,19
4745,7,,,,,19
4746,7,,,,,19
4747,7,,,,,19
4748,7,,,,,14
4749,7,,,,,19
4750,7,,,,,19
4751,7,,,,,19
4752,7,,,,,19
4753,7,,,,,19
4754,7,,,,,19
4755,7,,,,,19
4756,7,,,,,19
4757,7,0.1683673469387755,0.37443104596027044,,,19
4758,7,,,,,19
4759,7,,,,,19
4760,7,,,,,19
4761,7,,,,,19
4762,7,,,,,19
4763,7,,,,,19
4764,7,0.14795918367346939,0.35528617913650146,,,19
4765,7,,,,,19
4766,7,,,,,19
4767,7,,,,,19
4768,7,,,,,19
4769,7,,,,,19
4770,7,,,,,19
4771,7,0.16454081632653061,0.3710022921202323,,,19
4772,7,,,,,19
4773,7,,,,,19
4774,7,,,,,19
4775,7,,,,,19
4776,7,,,,,19
4777,7,,,,,19
4778,7,0.23596938775510204,0.4248742031018577,,,19
4779,7,,,,,19
4780,7,,,,,19
4781,7,,,,,19
4782,7,,,,,19
4783,7,,,,,19
4784,7,,,,,19
4785,7,,,,,19
4786,7,,,,,19
4787,7,,,,,19
4788,7,0.22576530612244897,0.4183522088463832,,,18
4789,7,,,,,19
4790,7,,,,,19
4791,7,,,,,19
4792,7,,,,,19
4793,7,,,,,19
4794,7,,,,,19
4795,7,,,,,19
4796,7,,,,,19
4797,7,,,,,19
4798,7,,,,,15
4799,7,,,,,19
4800,7,,,,,19
4801,7,,,,,19
4802,7,0.11862244897959184,0.3235501351690974,,,19
4803,7,,,,,19
4804,7,0.14795918367346939,0.35528617913650146,,,19
4805,7,,,,,19
4806,7,0.1326530612244898,0.33941592389038067,,,19
4807,7,,,,,19
4808,7,,,,,19
4809,7,,,,,19
4810,7,,,,,19
4811,7,,,,,11
4812,7,,,,,19
4813,7,,,,,19
4814,7,,,,,19
4815,7,,,,,19
4816,7,,,,,19
4817,7,,,,,19
4818,7,,,,,19
4819,7,,,,,19
4820,7,0.16071428571428573,0.3675016615804162,,,19
4821,7,,,,,19
4822,7,,,,,19
4823,7,,,,,19
4824,7,,,,,19
4825,7,,,,,19
4826,7,,,,,19
4827,7,,,,,19
4828,7,,,,,18
4829,7,0.13903061224489796,0.3461993299721843,,,19
4830,7,,,,,19
4831,7,,,,,19
4832,7,,,,,19
4833,7,,,,,19
4834,7,,,,,19
4835,7,,,,,19
4836,7,,,,,19
4837,7,,,,,19
4838,7,0.17857142857142858,0.3832375359225363,,,19
4839,7,,,,,19
4840,7,,,,,19
4841,7,,,,,19
4842,7,,,,,19
4843,7,0.1875,0.39056153699032525,,,19
4844,7,,,,,19
4845,7,,,,,19
4846,7,,,,,19
4847,7,,,,,19
4848,7,,,,,19
4849,7,,,,,19
4850,7,,,,,19
4851,7,,,,,19
4852,7,,,,,19
4853,7,,,,,19
4854,7,,,,,19
4855,7,,,,,19
4856,7,,,,,19
4857,7,,,,,17
4858,7,,,,,19
4859,7,,,,,19
4860,7,,,,,19
4861,7,0.16454081632653061,0.37100229212023267,,,19
4862,7,,,,,19
4863,7,,,,,19
4864,7,,,,,19
4865,7,,,,,19
4866,7,,,,,19
4867,7,,,,,19
4868,7,,,,,19
4869,7,,,,,19
4870,7,,,,,19
4871,7,,,,,19
4872,7,,,,,19
4873,7,,,,,17
4874,7,,,,,19
4875,7,,,,,19
4876,7,,,,,19
4877,7,,,,,19
4878,7,,,,,19
4879,7,0.09566326530612244,0.2943166536151151,,,19
4880,7,,,,,19
4881,7,,,,,19
4882,7,,,,,19
4883,7,,,,,19
4884,7,,,,,19
4885,7,,,,,19
4886,7,0.15816326530612246,0.36512695722727456,,,15
4887,7,,,,,19
4888,7,,,,,19
4889,7,,,,,19
4890,7,,,,,19
4891,7,,,,,19
4892,7,,,,,19
4893,7,,,,,19
4894,7,,,,,19
4895,7,,,,,19
4896,7,,,,,19
4897,7,,,,,19
4898,7,,,,,19
4899,7,,,,,19
4900,7,,,,,19
4901,7,,,,,19
4902,7,,,,,19
4903,7,,,,,19
4904,7,,,,,19
4905,7,,,,,19
4906,7,0.19260204081632654,0.3945948531483959,,,19
4907,7,,,,,15
4908,7,,,,,19
4909,7,,,,,19
4910,7,,,,,19
4911,7,,,,,19
4912,7,,,,,19
4913,7,,,,,19
4914,7,,,,,19
4915,7,,,,,19
4916,7,0.16964285714285715,0.3755583327562874,,,19
4917,7,,,,,19
4918,7,,,,,19
4919,7,,,,,19
4920,7,,,,,19
4921,7,,,,,19
4922,7,,,,,19
4923,7,,,,,19
4924,7,,,,,19
4925,7,,,,,19
4926,7,,,,,19
4927,7,0.11734693877551021,0.3220386879193186,,,19
4928,7,0.12627551020408162,0.33237164816351633,,,19
4929,7,,,,,19
4930,7,,,,,19
4931,7,,,,,19
4932,7,,,,,19
4933,7,,,,,19
4934,7,,,,,19
4935,7,,,,,19
4936,7,,,,,19
4937,7,,,,,19
4938,7,,,,,19
4939,7,,,,,19
4940,7,,,,,19
4941,7,,,,,19
4942,7,,,,,19
4943,7,,,,,19
4944,7,,,,,19
4945,7,,,,,19
4946,7,,,,,19
4947,7,,,,,19
4948,7,,,,,19
4949,7,,,,,19
4950,7,,,,,19
4951,7,,,,,16
4952,7,,,,,19
4953,7,,,,,19
4954,7,,,,,19
4955,7,,,,,19
4956,7,,,,,19
4957,7,,,,,19
4958,7,,,,,19
4959,7,,,,,19
4960,7,,,,,11
4961,7,,,,,19
4962,7,,,,,19
4963,7,,,,,19
4964,7,,,,,19
4965,7,,,,,19
4966,7,,,,,19
4967,7,0.17857142857142858,0.3832375359225364,,,19
4968,7,0.15178571428571427,0.35904211288514737,,,19
4969,7,,,,,19
4970,7,0.21301020408163265,0.40969617113367324,,,19
4971,7,0.13137755102040816,0.3380284515085157,,,19
4972,7,,,,,19
4973,7,,,,,19
4974,7,,,,,19
4975,7,,,,,19
4976,7,,,,,19
4977,7,,,,,19
4978,7,0.12755102040816327,0.3338021568186528,,,19
4979,7,0.17346938775510204,0.3788942763158541,,,19
4980,7,,,,,19
4981,7,,,,,19
4982,7,0.22576530612244897,0.4183522088463834,,,19
4983,7,,,,,19
4984,7,,,,,19
4985,7,,,,,19
4986,7,,,,,19
4987,7,,,,,19
4988,7,,,,,19
4989,7,,,,,19
4990,7,0.11479591836734694,0.31897898926098783,,,19
4991,7,,,,,19
4992,7,,,,,19
4993,7,,,,,19
4994,7,0.2385204081632653,0.42645092077904606,,,19
4995,7,,,,,18
4996,7,,,,,19
4997,7,,,,,19
4998,7,0.14923469387755103,0.35654712218742557,,,19
4999,7,,,,,19
5000,7,,,,,19
5001,7,0.14540816326530612,0.3527369169103358,,,19
5002,7,,,,,19
5003,7,,,,,19
5004,7,,,,,19
5005,7,,,,,19
5006,7,,,,,19
5007,7,,,,,15
5008,7,,,,,19
5009,7,,,,,19
5010,7,,,,,19
5011,7,,,,,19
5012,7,,,,,19
5013,7,,,,,19
5014,7,,,,,19
